date,home_team,away_team,home_score,away_score,tournament,country,neutral,shootout_winner,first_shooter,match_outcome,home_elo_pre,away_elo_pre
2007-03-24,Netherlands,Romania,0.0,0.0,UEFA Euro qualification,Netherlands,False,,,Draw,1852.7976948766307,1748.2498399022277
2007-03-24,Nigeria,Uganda,1.0,0.0,African Cup of Nations qualification,Nigeria,False,,,Home Win,1790.8445974056692,1511.79122216259
2007-03-24,Liechtenstein,Northern Ireland,1.0,4.0,UEFA Euro qualification,Liechtenstein,False,,,Away Win,1215.811161017131,1492.140026719112
2007-03-24,Poland,Azerbaijan,5.0,0.0,UEFA Euro qualification,Poland,False,,,Home Win,1705.6843890046825,1352.5393111753494
2007-03-24,Burkina Faso,Mozambique,1.0,1.0,African Cup of Nations qualification,Burkina Faso,False,,,Draw,1507.680854426602,1414.5947069146257
2007-03-24,Qatar,Iran,0.0,1.0,Friendly,Qatar,False,,,Away Win,1579.2616821971772,1735.7916199893784
2007-03-24,Scotland,Georgia,2.0,1.0,UEFA Euro qualification,Scotland,False,,,Home Win,1663.1773785394969,1486.3220238933943
2007-03-24,Senegal,Tanzania,4.0,0.0,African Cup of Nations qualification,Senegal,False,,,Home Win,1679.631105247808,1437.6528315472672
2007-03-24,Seychelles,Tunisia,0.0,3.0,African Cup of Nations qualification,Seychelles,False,,,Away Win,1358.288589508048,1657.3600712051966
2007-03-24,Spain,Denmark,2.0,1.0,UEFA Euro qualification,Spain,False,,,Home Win,1810.639623539402,1780.057162786814
2007-03-24,Togo,Sierra Leone,3.0,1.0,African Cup of Nations qualification,Togo,False,,,Home Win,1519.1321591773387,1463.7718905541512
2007-03-24,Venezuela,Cuba,3.0,1.0,Friendly,Venezuela,False,,,Home Win,1487.6194869324445,1634.422661791623
2007-03-24,Kernow,Guernsey,1.0,1.0,Friendly,England,False,,,Draw,1520.8620767196785,1636.0791180176243
2007-03-24,South Korea,Uruguay,0.0,2.0,Friendly,South Korea,False,,,Away Win,1667.1585521771792,1738.9218200997834
2007-03-24,Portugal,Belgium,4.0,0.0,UEFA Euro qualification,Portugal,False,,,Home Win,1817.5615157827035,1640.492239797844
2007-03-24,Kazakhstan,Serbia,2.0,1.0,UEFA Euro qualification,Kazakhstan,False,,,Home Win,1411.8106837116325,1675.6238473633289
2007-03-24,Brazil,Chile,4.0,0.0,Friendly,Sweden,True,,,Home Win,1923.8910268155173,1622.7451081744427
2007-03-24,Israel,England,0.0,0.0,UEFA Euro qualification,Israel,False,,,Draw,1620.6003221779872,1852.6562988508074
2007-03-24,Albania,Slovenia,0.0,0.0,UEFA Euro qualification,Albania,False,,,Draw,1446.9537543382157,1540.7512659652202
2007-03-24,Algeria,Cape Verde,2.0,0.0,African Cup of Nations qualification,Algeria,False,,,Home Win,1557.2517309524546,1456.0043150593656
2007-03-24,Austria,Ghana,1.0,1.0,Friendly,Austria,False,,,Draw,1565.959955450686,1706.8571692716257
2007-03-24,Japan,Peru,2.0,0.0,Friendly,Japan,False,,,Home Win,1719.2301116009198,1559.7630753109038
2007-03-24,Cameroon,Liberia,3.0,1.0,African Cup of Nations qualification,Cameroon,False,,,Home Win,1803.475646848717,1435.6541265467747
2007-03-24,Chad,South Africa,0.0,3.0,African Cup of Nations qualification,Chad,False,,,Away Win,1435.0590374106162,1589.7304254222427
2007-03-24,Costa Rica,New Zealand,4.0,0.0,Friendly,Costa Rica,False,,,Home Win,1623.3771796708013,1632.6564342927197
2007-03-24,Croatia,North Macedonia,2.0,1.0,UEFA Euro qualification,Croatia,False,,,Home Win,1781.5214240848181,1490.662374922384
2007-03-24,Cyprus,Slovakia,1.0,3.0,UEFA Euro qualification,Cyprus,False,,,Away Win,1428.9498378656658,1620.1699424704248
2007-03-24,China PR,Australia,0.0,2.0,Friendly,China PR,False,,,Away Win,1636.0796274420636,1754.001845563523
2007-03-24,El Salvador,Honduras,0.0,2.0,Friendly,United States,True,,,Away Win,1459.5723752256818,1680.7285147124269
2007-03-24,Czech Republic,Germany,1.0,2.0,UEFA Euro qualification,Czech Republic,False,,,Away Win,1796.120395720972,1861.6385418289328
2007-03-24,Haiti,Panama,3.0,0.0,Friendly,United States,True,,,Home Win,1601.427002680966,1554.133974842829
2007-03-24,Guadeloupe,Trinidad and Tobago,2.0,2.0,Friendly,Guadeloupe,False,,,Draw,1515.1846722580485,1574.4212377270158
2007-03-24,Greece,Turkey,1.0,4.0,UEFA Euro qualification,Greece,False,,,Away Win,1745.369702172399,1770.7623459761949
2007-03-24,Republic of Ireland,Wales,1.0,0.0,UEFA Euro qualification,Republic of Ireland,False,,,Home Win,1695.3752779874726,1519.5426043216276
2007-03-24,Faroe Islands,Ukraine,0.0,2.0,UEFA Euro qualification,Faroe Islands,False,,,Away Win,1234.2232557282264,1714.8401427376973
2007-03-24,Estonia,Russia,0.0,2.0,UEFA Euro qualification,Estonia,False,,,Away Win,1393.0438804042255,1680.7299728832563
2007-03-24,Gambia,Guinea,0.0,2.0,African Cup of Nations qualification,Gambia,False,,,Away Win,1419.384152619311,1617.6395822201653
2007-03-25,Libya,Namibia,2.0,1.0,African Cup of Nations qualification,Libya,False,,,Home Win,1495.9973297852814,1359.1182476925064
2007-03-25,United States,Ecuador,3.0,1.0,Friendly,United States,False,,,Home Win,1727.9938527577665,1678.9316409940513
2007-03-25,Northern Mariana Islands,Guam,2.0,3.0,EAFF Championship,Northern Mariana Islands,False,,,Away Win,1492.736749051491,1186.7166041592327
2007-03-25,Mexico,Paraguay,2.0,1.0,Friendly,Mexico,False,,,Home Win,1757.2663100731806,1680.734362721717
2007-03-25,Mauritius,Sudan,1.0,2.0,African Cup of Nations qualification,Mauritius,False,,,Away Win,1408.2302477412825,1488.8262238920286
2007-03-25,Mali,Benin,1.0,1.0,African Cup of Nations qualification,Mali,False,,,Draw,1600.0206670996017,1395.3041942931195
2007-03-25,Madagascar,Ivory Coast,0.0,3.0,African Cup of Nations qualification,Madagascar,False,,,Away Win,1388.4594124878672,1746.29233952692
2007-03-25,Lesotho,Niger,3.0,1.0,African Cup of Nations qualification,Lesotho,False,,,Home Win,1301.6120462782742,1443.0189122888783
2007-03-25,Zimbabwe,Morocco,1.0,1.0,African Cup of Nations qualification,Zimbabwe,False,,,Draw,1597.2827526428177,1699.1093202992045
2007-03-25,Equatorial Guinea,Rwanda,3.0,1.0,African Cup of Nations qualification,Equatorial Guinea,False,,,Home Win,1385.4741901044438,1442.3191539359282
2007-03-25,Egypt,Mauritania,3.0,0.0,African Cup of Nations qualification,Egypt,False,,,Home Win,1726.160459751578,1316.7109774468493
2007-03-25,Congo,Zambia,0.0,0.0,African Cup of Nations qualification,Congo,False,,,Draw,1497.8531483529357,1630.118050272547
2007-03-25,Colombia,Switzerland,3.0,1.0,Friendly,United States,True,,,Home Win,1682.2077183485671,1737.7483384073485
2007-03-25,Botswana,Burundi,1.0,0.0,African Cup of Nations qualification,Botswana,False,,,Home Win,1429.9440538571662,1406.2482074714721
2007-03-25,Bermuda,Canada,0.0,3.0,Friendly,Bermuda,False,,,Away Win,1437.5860663677538,1612.8452857866428
2007-03-25,Barbados,Guatemala,0.0,0.0,Friendly,Barbados,False,,,Draw,1459.8299576285815,1567.3058694661856
2007-03-25,Angola,Eritrea,6.0,1.0,African Cup of Nations qualification,Angola,False,,,Home Win,1669.9048724868378,1328.0828279766617
2007-03-25,Kenya,Eswatini,2.0,0.0,African Cup of Nations qualification,Kenya,False,,,Home Win,1462.8546151513715,1384.2934315282946
2007-03-26,Jamaica,Panama,1.0,1.0,Friendly,Jamaica,False,,,Draw,1653.6067178174733,1549.8104035865656
2007-03-27,Brazil,Ghana,1.0,0.0,Friendly,Sweden,True,,,Home Win,1925.3923862145398,1706.2713144316338
2007-03-27,China PR,Uzbekistan,3.0,1.0,Friendly,Macau,True,,,Home Win,1631.3373203659648,1614.794450679211
2007-03-27,El Salvador,Honduras,0.0,2.0,Friendly,United States,True,,,Away Win,1457.385065599214,1682.9158243388947
2007-03-28,Romania,Luxembourg,3.0,0.0,UEFA Euro qualification,Romania,False,,,Home Win,1756.1846292117264,1056.7999940741702
2007-03-28,Northern Ireland,Sweden,2.0,1.0,UEFA Euro qualification,Northern Ireland,False,,,Home Win,1500.1199223172582,1767.3199821063683
2007-03-28,Serbia,Portugal,1.0,1.0,UEFA Euro qualification,Serbia,False,,,Draw,1654.0327845967558,1822.6222203991445
2007-03-28,Poland,Armenia,1.0,0.0,UEFA Euro qualification,Poland,False,,,Home Win,1707.742165788426,1392.5712643749061
2007-03-28,Slovenia,Netherlands,0.0,1.0,UEFA Euro qualification,Slovenia,False,,,Away Win,1541.0190204700473,1844.862905567132
2007-03-28,Venezuela,New Zealand,5.0,0.0,Friendly,Venezuela,False,,,Home Win,1493.2889938319768,1628.9331263398747
2007-03-28,Spain,Iceland,1.0,0.0,UEFA Euro qualification,Spain,False,,,Home Win,1820.253198586452,1466.5477009020187
2007-03-28,Turkey,Norway,2.0,2.0,UEFA Euro qualification,Germany,True,,,Draw,1788.9347910362603,1651.7921772139669
2007-03-28,Ukraine,Lithuania,1.0,0.0,UEFA Euro qualification,Ukraine,False,,,Home Win,1717.8569721995354,1466.2673226603633
2007-03-28,United States,Guatemala,0.0,0.0,Friendly,United States,False,,,Draw,1730.971277883313,1567.1982990476156
2007-03-28,Mexico,Ecuador,4.0,2.0,Friendly,United States,True,,,Home Win,1759.9239934513373,1675.954215868505
2007-03-28,Wales,San Marino,3.0,0.0,UEFA Euro qualification,Wales,False,,,Home Win,1514.451881599298,1146.2335785227328
2007-03-28,South Africa,Bolivia,0.0,1.0,Friendly,South Africa,False,,,Away Win,1602.3893625484682,1494.602115845372
2007-03-28,Malta,Greece,0.0,1.0,UEFA Euro qualification,Malta,False,,,Away Win,1254.261798197237,1727.1972571123335
2007-03-28,Hungary,Moldova,2.0,0.0,UEFA Euro qualification,Hungary,False,,,Home Win,1523.6655842735533,1372.6562012483487
2007-03-28,Italy,Scotland,2.0,0.0,UEFA Euro qualification,Italy,False,,,Home Win,1908.340830610986,1668.2432659133992
2007-03-28,Andorra,England,0.0,3.0,UEFA Euro qualification,Spain,True,,,Away Win,1255.8793474441318,1847.214545033437
2007-03-28,Azerbaijan,Finland,1.0,0.0,UEFA Euro qualification,Azerbaijan,False,,,Home Win,1350.481534391606,1617.5681550608147
2007-03-28,Bulgaria,Albania,0.0,0.0,UEFA Euro qualification,Bulgaria,False,,,Draw,1669.9099233601262,1446.6859998333887
2007-03-28,Liechtenstein,Latvia,1.0,0.0,UEFA Euro qualification,Liechtenstein,False,,,Home Win,1207.831265418985,1453.2901663148723
2007-03-28,Colombia,Paraguay,2.0,0.0,Friendly,Colombia,False,,,Home Win,1688.0002724036542,1678.0766793435603
2007-03-28,Chile,Costa Rica,1.0,1.0,Friendly,Chile,False,,,Draw,1621.2437487754203,1627.1004876236464
2007-03-28,France,Austria,1.0,0.0,Friendly,France,False,,,Home Win,1930.9447401288423,1566.545810290678
2007-03-28,Georgia,Faroe Islands,3.0,1.0,UEFA Euro qualification,Georgia,False,,,Home Win,1481.256136519492,1231.2064262663882
2007-03-28,Germany,Denmark,0.0,1.0,Friendly,Germany,False,,,Away Win,1878.1223744500992,1770.4435877397639
2007-03-28,Republic of Ireland,Slovakia,1.0,0.0,UEFA Euro qualification,Republic of Ireland,False,,,Home Win,1700.466000709802,1631.319720267313
2007-03-28,Israel,Estonia,4.0,0.0,UEFA Euro qualification,Israel,False,,,Home Win,1626.0420759953577,1385.4410159593797
2007-03-28,Czech Republic,Cyprus,1.0,0.0,UEFA Euro qualification,Czech Republic,False,,,Home Win,1779.6365630998057,1417.8000600687776
2007-04-01,Guam,Northern Mariana Islands,9.0,0.0,EAFF Championship,Guam,False,,,Home Win,1223.1931890775513,1456.2601641331723
2007-04-04,Angola,Congo,0.0,0.0,Friendly,Angola,False,,,Draw,1672.091144016494,1499.242145503102
2007-04-17,El Salvador,Haiti,0.0,1.0,Friendly,El Salvador,False,,,Away Win,1455.2404845839042,1605.7505739372295
2007-04-18,Argentina,Chile,0.0,0.0,Friendly,Argentina,False,,,Draw,1903.42472909086,1619.921131013957
2007-04-19,Honduras,Haiti,1.0,3.0,Friendly,Honduras,False,,,Away Win,1685.0604053542045,1610.028753457717
2007-04-24,Seychelles,Réunion,2.0,0.0,Friendly,Seychelles,False,,,Home Win,1351.0516878582273,1501.6187274787028
2007-04-26,Mauritius,Réunion,1.0,1.0,Friendly,Mauritius,False,,,Draw,1392.393378613551,1495.896104518826
2007-04-28,Mozambique,Seychelles,2.0,0.0,COSAFA Cup,Mozambique,False,,,Home Win,1422.1669285412363,1356.7743108181041
2007-04-28,Madagascar,Zimbabwe,0.0,1.0,COSAFA Cup,Mozambique,True,,,Away Win,1382.9156217950017,1597.361611181112
2007-04-29,Mozambique,Zimbabwe,0.0,0.0,COSAFA Cup,Mozambique,False,Mozambique,,Draw,1433.3056255364215,1606.377749596764
2007-04-29,DR Congo,Ethiopia,2.0,0.0,African Cup of Nations qualification,DR Congo,False,,,Home Win,1560.3466776069636,1507.5633697451242
2007-04-29,Madagascar,Seychelles,5.0,0.0,COSAFA Cup,Mozambique,True,,,Home Win,1373.8994833793497,1345.635613822919
2007-05-06,Guernsey,Jersey,0.0,0.0,Muratti Vase,Guernsey,False,Jersey,,Draw,1635.8602671109609,1672.8388383658582
2007-05-09,Chile,Cuba,3.0,0.0,Friendly,Chile,False,,,Home Win,1623.930451790531,1628.7531548920908
2007-05-09,Panama,Colombia,0.0,4.0,Friendly,Panama,False,,,Away Win,1552.4475353759892,1691.4690971296898
2007-05-16,Chile,Cuba,2.0,0.0,Friendly,Chile,False,,,Home Win,1627.5940052481667,1625.089601434455
2007-05-16,Thailand,China PR,1.0,0.0,Friendly,Thailand,False,,,Home Win,1471.1527231260247,1636.0994290821454
2007-05-17,Guadeloupe,Dominica,2.0,0.0,Friendly,Guadeloupe,False,,,Home Win,1514.6007163107045,1322.8566868626147
2007-05-20,Guadeloupe,Dominica,1.0,1.0,Friendly,Guadeloupe,False,,,Draw,1516.1724476023182,1321.2849555710009
2007-05-21,Eritrea,Sudan,1.0,0.0,Friendly,Eritrea,False,,,Home Win,1325.8965564470057,1504.66309301976
2007-05-23,Ecuador,Republic of Ireland,1.0,1.0,Friendly,United States,True,,,Draw,1672.1396466099745,1708.6904035246748
2007-05-23,Haiti,Chile,0.0,0.0,Friendly,Haiti,False,,,Draw,1617.3541833492902,1631.1602097449706
2007-05-25,Venezuela,Honduras,2.0,1.0,Friendly,Venezuela,False,,,Home Win,1498.8001620194336,1677.7349754626312
2007-05-25,Zimbabwe,Lesotho,1.0,1.0,Friendly,Zimbabwe,False,,,Draw,1602.2323232570518,1318.391308420918
2007-05-26,Wales,New Zealand,2.0,2.0,Friendly,Wales,False,,,Draw,1516.3494528735998,1623.4219581524178
2007-05-26,Uganda,Tanzania,1.0,1.0,Friendly,Uganda,False,,,Draw,1508.7498828579712,1433.976603563806
2007-05-26,Eswatini,Mauritius,0.0,0.0,COSAFA Cup,Swaziland,False,Mauritius,,Draw,1376.3885766769583,1392.4437851836312
2007-05-26,Bolivia,Republic of Ireland,1.0,1.0,Friendly,United States,True,,,Draw,1502.2804533693206,1708.1663278033677
2007-05-26,Malawi,South Africa,0.0,0.0,COSAFA Cup,Swaziland,True,South Africa,,Draw,1410.9090631341778,1594.7110250245196
2007-05-26,Eritrea,Sudan,1.0,1.0,Friendly,Eritrea,False,,,Draw,1332.01106905856,1498.5485804082057
2007-05-26,Namibia,Zambia,1.0,2.0,Friendly,Namibia,False,,,Away Win,1353.0085027432099,1628.7290531223807
2007-05-27,Botswana,Libya,0.0,0.0,Friendly,Botswana,False,,,Draw,1439.818431051094,1502.107074734578
2007-05-27,Kenya,Nigeria,0.0,1.0,Friendly,Kenya,False,,,Away Win,1470.7594700027078,1793.885936710288
2007-05-27,Mauritius,South Africa,0.0,2.0,COSAFA Cup,Swaziland,True,,,Away Win,1397.1841506588908,1585.0183227177192
2007-05-27,Rwanda,Burundi,1.0,0.0,Friendly,Rwanda,False,,,Home Win,1429.1727837029036,1396.3738302775444
2007-05-27,Eswatini,Malawi,1.0,0.0,COSAFA Cup,Swaziland,False,,,Home Win,1371.6482112016988,1420.6017654409782
2007-05-28,Congo,DR Congo,2.0,1.0,Friendly,Congo,False,,,Home Win,1502.5209010203062,1569.1451730281801
2007-05-28,Trinidad and Tobago,Haiti,1.0,0.0,Friendly,Trinidad and Tobago,False,,,Home Win,1575.0051936743598,1616.138589254015
2007-05-29,Zimbabwe,Burkina Faso,1.0,1.0,Friendly,Zimbabwe,False,,,Draw,1598.2212702357642,1500.1086327999915
2007-05-30,Austria,Scotland,0.0,1.0,Friendly,Austria,False,,,Away Win,1565.9001336790348,1664.531972375745
2007-05-30,Saint Vincent and the Grenadines,Haiti,0.0,3.0,Friendly,Trinidad and Tobago,True,,,Away Win,1457.8672848953665,1611.977733317465
2007-06-01,England,Brazil,1.0,1.0,Friendly,England,False,,,Draw,1848.1796665948184,1927.5997809327764
2007-06-01,Ethiopia,DR Congo,1.0,0.0,African Cup of Nations qualification,Ethiopia,False,,,Home Win,1498.7648743239079,1564.6240163294276
2007-06-01,Indonesia,Hong Kong,3.0,0.0,Friendly,Indonesia,False,,,Home Win,1465.267508748374,1408.3593891544801
2007-06-01,Japan,Montenegro,2.0,0.0,Kirin Cup,Japan,False,,,Home Win,1721.063913162902,1503.5349044764746
2007-06-01,Venezuela,Canada,2.0,2.0,Friendly,Venezuela,False,,,Draw,1504.91697575781,1616.7788462208407
2007-06-02,Lithuania,Georgia,1.0,0.0,UEFA Euro qualification,Lithuania,False,,,Home Win,1462.7658722539807,1484.785096468633
2007-06-02,North Macedonia,Israel,1.0,2.0,UEFA Euro qualification,North Macedonia,False,,,Away Win,1487.8018018269916,1629.7439538739886
2007-06-02,Mexico,Iran,4.0,0.0,Friendly,Mexico,False,,,Home Win,1763.7385627098677,1739.9851925319763
2007-06-02,Morocco,Zimbabwe,2.0,0.0,African Cup of Nations qualification,Morocco,False,,,Home Win,1699.0304617609102,1595.643688093116
2007-06-02,Namibia,Libya,1.0,0.0,African Cup of Nations qualification,Namibia,False,,,Home Win,1350.341695054974,1502.6476634849325
2007-06-02,Norway,Malta,4.0,0.0,UEFA Euro qualification,Norway,False,,,Home Win,1657.423614779019,1251.1228485852098
2007-06-02,Russia,Andorra,4.0,0.0,UEFA Euro qualification,Russia,False,,,Home Win,1688.3328373281022,1254.9142258827503
2007-06-02,Rwanda,Equatorial Guinea,2.0,0.0,African Cup of Nations qualification,Rwanda,False,,,Home Win,1432.3495879142843,1398.6205603374683
2007-06-02,Slovenia,Romania,1.0,2.0,UEFA Euro qualification,Slovenia,False,,,Away Win,1533.9318982076843,1756.4827024834656
2007-06-02,Switzerland,Argentina,1.0,1.0,Friendly,Switzerland,False,,,Draw,1731.9557843522614,1899.415408314286
2007-06-02,Sudan,Mauritius,3.0,0.0,African Cup of Nations qualification,Sudan,False,,,Home Win,1497.6025658780297,1387.0534478736847
2007-06-02,Latvia,Spain,0.0,2.0,UEFA Euro qualification,Latvia,False,,,Away Win,1432.3530967109116,1822.3048008559379
2007-06-02,Tanzania,Senegal,1.0,1.0,African Cup of Nations qualification,Tanzania,False,,,Draw,1436.2991184496523,1683.307333231269
2007-06-02,Tunisia,Seychelles,4.0,0.0,African Cup of Nations qualification,Tunisia,False,,,Home Win,1664.5969728550174,1327.259033356109
2007-06-02,Uganda,Nigeria,2.0,1.0,African Cup of Nations qualification,Uganda,False,,,Home Win,1506.427367972125,1796.053925896597
2007-06-02,United States,China PR,4.0,1.0,Friendly,United States,False,,,Home Win,1727.7682513658365,1630.1755075301087
2007-06-02,Wales,Czech Republic,0.0,0.0,UEFA Euro qualification,Wales,False,,,Draw,1516.4512203498696,1781.6004925665893
2007-06-02,Zambia,Congo,3.0,0.0,African Cup of Nations qualification,Zambia,False,,,Home Win,1631.3958608106166,1507.0420577190587
2007-06-02,South Africa,Chad,4.0,0.0,African Cup of Nations qualification,South Africa,False,,,Home Win,1595.1490255029253,1422.4001002843906
2007-06-02,South Korea,Netherlands,0.0,2.0,Friendly,South Korea,False,,,Away Win,1661.7530852628977,1851.950027829495
2007-06-02,Greece,Hungary,2.0,0.0,UEFA Euro qualification,Greece,False,,,Home Win,1730.3362067243609,1529.3890941803113
2007-06-02,Iceland,Liechtenstein,1.0,1.0,UEFA Euro qualification,Iceland,False,,,Draw,1464.496098632533,1228.7683350229456
2007-06-02,Albania,Luxembourg,2.0,0.0,UEFA Euro qualification,Albania,False,,,Home Win,1457.6470983789927,1056.501920802431
2007-06-02,Australia,Uruguay,1.0,2.0,Friendly,Australia,False,,,Away Win,1758.7441526396217,1744.327287014065
2007-06-02,Austria,Paraguay,0.0,0.0,Friendly,Austria,False,,,Draw,1560.8804443569222,1674.6078546175247
2007-06-02,Azerbaijan,Poland,1.0,3.0,UEFA Euro qualification,Azerbaijan,False,,,Away Win,1372.1861633771427,1710.2605129334702
2007-06-02,Belarus,Bulgaria,0.0,2.0,UEFA Euro qualification,Belarus,False,,,Away Win,1505.0504379658792,1658.9488248145221
2007-06-02,Belgium,Portugal,1.0,2.0,UEFA Euro qualification,Belgium,False,,,Away Win,1635.431535181403,1819.6988557151574
2007-06-02,Kazakhstan,Armenia,1.0,2.0,UEFA Euro qualification,Kazakhstan,False,,,Away Win,1433.4017464782055,1390.052917229862
2007-06-02,Cape Verde,Algeria,2.0,2.0,African Cup of Nations qualification,Cape Verde,False,,,Draw,1448.835970629157,1564.4200753826633
2007-06-02,Costa Rica,Chile,2.0,0.0,Friendly,Costa Rica,False,,,Home Win,1628.4231053851097,1632.375803840246
2007-06-02,Bosnia and Herzegovina,Turkey,3.0,2.0,UEFA Euro qualification,Bosnia and Herzegovina,False,,,Home Win,1573.2583626730607,1783.303353471208
2007-06-02,Eritrea,Angola,1.0,1.0,African Cup of Nations qualification,Eritrea,False,,,Draw,1332.957083588736,1668.8123884992897
2007-06-02,Estonia,Croatia,0.0,1.0,UEFA Euro qualification,Estonia,False,,,Away Win,1381.7391380807487,1784.3819971802106
2007-06-02,Faroe Islands,Italy,1.0,2.0,UEFA Euro qualification,Faroe Islands,False,,,Away Win,1227.6774663172473,1912.0521241486401
2007-06-02,Finland,Serbia,0.0,2.0,UEFA Euro qualification,Finland,False,,,Away Win,1595.863526075278,1656.956149280743
2007-06-02,France,Ukraine,2.0,0.0,UEFA Euro qualification,France,False,,,Home Win,1931.5904167404856,1721.3584226059181
2007-06-02,Germany,San Marino,6.0,0.0,UEFA Euro qualification,Germany,False,,,Home Win,1870.4451501029969,1144.336007248431
2007-06-02,Honduras,Trinidad and Tobago,3.0,1.0,Friendly,Honduras,False,,,Home Win,1671.6181617242548,1579.1660496109098
2007-06-02,Denmark,Sweden,0.0,3.0,UEFA Euro qualification,Denmark,False,,,Away Win,1778.1208120868662,1745.6114346007118
2007-06-03,Eswatini,Kenya,0.0,0.0,African Cup of Nations qualification,Swaziland,False,,,Draw,1388.730704355878,1468.5914808163986
2007-06-03,Sierra Leone,Togo,0.0,1.0,African Cup of Nations qualification,Sierra Leone,False,,,Away Win,1455.0653510517377,1527.8386986797523
2007-06-03,Niger,Lesotho,2.0,0.0,African Cup of Nations qualification,Niger,False,,,Home Win,1426.2396501462345,1322.4023614422056
